"DATE","TIME","SYS","QMGR","JOBNAME","USERID","QUEUE","TYPE","COUNT","SizeMax","SizeMin","SizeTot","ToQMax","ToQMin","ToQAvg","ToQTot","StrName"
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.EX06.PRD.OWD","PUT",245,1731,1729,423895,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.RSP","PUT",49,1709,1707,83701,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.REQ","GET",49,1401,1401,68649,0.221495,0.017748,0.114853,5.627797,APLIR01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4254,4254,255240,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4254,4254,255240,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXCH.ESB.OWD","PUT",248,3659,3657,907182,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EX06.PRD.OWD","GET",248,1731,1729,429038,0.158377,0.001589,0.056642,14.047216,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP.ESB.RSP","PUT",131,4300,4298,563044,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP01.PRD.RSP","GET",131,1505,1503,196899,0.005471,0.000318,0.000669,0.087639,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP03.PRD.RSP","PUT",40,1505,1503,60149,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP03.PRD.REQ","GET",40,1195,1195,47800,0.219440,0.016276,0.088274,3.530960,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP03.PRD.RSP","PUT",47,1505,1503,70668,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP03.PRD.REQ","GET",47,1195,1195,56165,0.223478,0.011976,0.087901,4.131347,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.PRD.REQ","PUT",138,3818,3818,526884,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.EG701.ESB.REQ","GET",138,52,52,7176,0.018142,0.000110,0.000823,0.113574,APLEX01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.EXBK0001.ESB.OWD","GET",10,326143,326143,3261430,10.433937,5.278210,7.933886,79.338860,APLEX01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4048,4048,242880,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP02.PRD.RSP","PUT",35,1505,1503,52608,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP02.PRD.REQ","GET",35,1195,1195,41825,0.201243,0.023216,0.120760,4.226600,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP01.PRD.RSP","PUT",36,1504,1503,54109,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP01.PRD.REQ","GET",36,1195,1195,43020,0.217085,0.007742,0.102993,3.707748,APLIR01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.EXBK0001.ESB.OWD","GET",10,326143,326143,3261430,10.451353,5.014982,7.827123,78.271230,APLEX01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP02.PRD.RSP","PUT",29,1503,1503,43587,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP02.PRD.REQ","GET",29,1195,1195,34655,0.192445,0.011801,0.104048,3.017392,APLIR01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4048,4048,242880,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4048,4048,242880,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP01.PRD.REQ","PUT",200,1195,1195,239000,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP02.PRD.REQ","PUT",190,1195,1195,227050,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP06.PRD.REQ","PUT",225,1401,1401,315225,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP03.PRD.REQ","PUT",70,1195,1195,83650,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP.ESB.REQ","GET",685,100546,4048,9574090,0.214299,0.000100,0.011728,8.033680,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXCH.ESB.OWD","PUT",238,3659,3657,870630,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EX06.PRD.OWD","GET",238,1731,1729,411766,0.148449,0.001744,0.057813,13.759494,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXCH.ESB.OWD","PUT",243,3659,3657,888925,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EX06.PRD.OWD","GET",243,1731,1729,420421,0.148218,0.001493,0.057959,14.084037,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.PRD.REQ","PUT",139,3818,3818,530702,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.EG701.ESB.REQ","GET",139,52,52,7228,0.028166,0.000160,0.000915,0.127185,APLEX01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.EXBK0001.ESB.OWD","GET",10,326143,326143,3261430,10.417885,5.139612,7.878916,78.789160,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXCH.ESB.OWD","PUT",239,3659,3657,874285,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EX06.PRD.OWD","GET",239,1731,1729,413493,0.158869,0.001651,0.057981,13.857459,APLEX01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP03.PRD.RSP","PUT",26,1505,1503,39094,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP03.PRD.REQ","GET",26,1195,1195,31070,0.221666,0.022008,0.096824,2.517424,APLIR01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4254,4254,255240,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.EXBK0001.ESB.OWD","GET",10,326143,326143,3261430,10.558352,5.248113,7.997889,79.978890,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXCH.ESB.OWD","PUT",241,3659,3657,881597,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EX06.PRD.OWD","GET",241,1731,1729,416949,0.150205,0.001469,0.057020,13.741820,APLEX01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP01.PRD.RSP","PUT",27,1503,1503,40581,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP01.PRD.REQ","GET",27,1195,1195,32265,0.259771,0.019738,0.110775,2.990925,APLIR01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,100546,100546,6032760,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP03.PRD.RSP","PUT",25,1505,1503,37591,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP03.PRD.REQ","GET",25,1195,1195,29875,0.205725,0.023900,0.103552,2.588800,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.EX06.PRD.OWD","PUT",275,1731,1729,475835,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.RSP","PUT",55,1709,1707,93957,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.REQ","GET",55,1401,1401,77055,0.224772,0.010231,0.110935,6.101425,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.PRD.REQ","PUT",131,3818,3818,500158,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.EG701.ESB.REQ","GET",131,52,52,6812,0.031377,0.000129,0.001208,0.158248,APLEX01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP02.PRD.RSP","PUT",33,1503,1503,49599,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP02.PRD.REQ","GET",33,1195,1195,39435,0.221126,0.011556,0.106908,3.527964,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP02.PRD.RSP","PUT",40,1505,1503,60122,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP02.PRD.REQ","GET",40,1195,1195,47800,0.214300,0.011934,0.114200,4.568000,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXCH.ESB.OWD","PUT",247,3659,3657,903553,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EX06.PRD.OWD","GET",247,1731,1729,427337,0.154810,0.000987,0.055632,13.741104,APLEX01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4048,4048,242880,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4254,4254,255240,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP.ESB.RSP","PUT",129,4299,4298,554443,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP01.PRD.RSP","GET",129,1504,1503,193888,0.003586,0.000310,0.000684,0.088236,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP.ESB.RSP","PUT",194,4504,4502,873608,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP06.PRD.RSP","GET",194,1709,1707,331378,0.140502,0.002100,0.009138,1.772772,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXCH.ESB.OWD","PUT",246,3659,3657,899896,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EX06.PRD.OWD","GET",246,1731,1729,425608,0.169871,0.001873,0.057911,14.246106,APLEX01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.EX06.PRD.OWD","PUT",245,1731,1729,423865,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.RSP","PUT",49,1709,1707,83695,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.REQ","GET",49,1401,1401,68649,0.234714,0.014890,0.117428,5.753972,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.PRD.REQ","PUT",130,3818,3818,496340,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.EG701.ESB.REQ","GET",130,52,52,6760,0.025480,0.000177,0.001064,0.138320,APLEX01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4254,4254,255240,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.EXBK0001.ESB.OWD","GET",10,326143,326143,3261430,10.425846,5.069184,7.889395,78.893950,APLEX01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.EXBK0001.ESB.OWD","GET",10,326143,326143,3261430,10.302636,5.236013,7.846821,78.468210,APLEX01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4254,4254,255240,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS112S","ANSRU1","QL.BATCH1","GET",60,27,27,1620,0.002032,0.001239,0.001503,0.090180,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.PRD.REQ","PUT",136,3818,3818,519248,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.EG701.ESB.REQ","GET",136,52,52,7072,0.016238,0.000175,0.000943,0.128248,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP.ESB.RSP","PUT",122,4300,4298,524361,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP02.PRD.RSP","GET",122,1505,1503,183371,0.025050,0.000362,0.001075,0.131150,APLIR01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.EXBK0001.ESB.OWD","GET",10,326143,326143,3261430,10.544181,5.097396,7.989725,79.897250,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.PRD.REQ","PUT",133,3818,3818,507794,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.EG701.ESB.REQ","GET",133,52,52,6916,0.021796,0.000153,0.000935,0.124355,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP.ESB.RSP","PUT",117,4299,4298,502867,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP02.PRD.RSP","GET",117,1504,1503,175852,0.023173,0.000331,0.000982,0.114894,APLIR01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4048,4048,242880,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.PRD.REQ","PUT",134,3818,3818,511612,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.EG701.ESB.REQ","GET",134,52,52,6968,0.016903,0.000178,0.000790,0.105860,APLEX01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP01.PRD.RSP","PUT",28,1504,1503,42085,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP01.PRD.REQ","GET",28,1195,1195,33460,0.269224,0.018925,0.116048,3.249344,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.EX06.PRD.OWD","PUT",300,1731,1729,519060,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.RSP","PUT",60,1709,1707,102492,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.REQ","GET",60,1401,1401,84060,0.214938,0.010767,0.115261,6.915660,APLIR01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4254,4254,255240,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4254,4254,255240,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXCH.ESB.OWD","PUT",242,3659,3657,885264,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EX06.PRD.OWD","GET",242,1731,1729,418688,0.148418,0.001403,0.057050,13.806100,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.PRD.REQ","PUT",132,3818,3818,503976,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.EG701.ESB.REQ","GET",132,52,52,6864,0.031534,0.000216,0.001103,0.145596,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXCH.ESB.OWD","PUT",242,3659,3657,885256,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EX06.PRD.OWD","GET",242,1731,1729,418680,0.160191,0.001327,0.056687,13.718254,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP.ESB.RSP","PUT",135,4300,4298,580233,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP01.PRD.RSP","GET",135,1505,1503,202908,0.003106,0.000334,0.000726,0.098010,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP03.PRD.RSP","PUT",3,1505,1503,4511,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP03.PRD.REQ","GET",3,1195,1195,3585,0.135689,0.078802,0.116269,0.348807,APLIR01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.EXBK0001.ESB.OWD","GET",10,326143,326143,3261430,10.270279,5.223294,7.871031,78.710310,APLEX01
2019115,17:47:00,"A1","MQH1","ANS112S","ANSRU1","QL.BATCH1","GET",60,27,27,1620,0.002141,0.001238,0.001481,0.088860,APLEX01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP01.PRD.RSP","PUT",30,1503,1503,45090,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP01.PRD.REQ","GET",30,1195,1195,35850,0.270956,0.021425,0.118632,3.558960,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXCH.ESB.OWD","PUT",244,3659,3657,892570,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EX06.PRD.OWD","GET",244,1731,1729,422138,0.160318,0.001103,0.058309,14.227396,APLEX01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.EX06.PRD.OWD","PUT",240,1731,1729,415220,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.RSP","PUT",48,1709,1707,81988,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.REQ","GET",48,1401,1401,67248,0.221230,0.009465,0.115258,5.532384,APLIR01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4048,4048,242880,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP02.PRD.RSP","PUT",36,1504,1503,54109,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP02.PRD.REQ","GET",36,1195,1195,43020,0.213715,0.011679,0.106296,3.826656,APLIR01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.EXBK0001.ESB.OWD","GET",10,326143,326143,3261430,10.412049,5.091354,7.949467,79.494670,APLEX01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.EX05.PRD.OWD","PUT",1,1525,1525,1525,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP05.PRD.RSP","PUT",1,1503,1503,1503,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP05.PRD.REQ","GET",1,1195,1195,1195,0.027204,0.027204,0.027204,0.027204,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.EX06.PRD.OWD","PUT",285,1731,1729,493005,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.RSP","PUT",57,1709,1707,97347,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.REQ","GET",57,1401,1401,79857,0.225126,0.010753,0.112821,6.430797,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXCH.ESB.OWD","PUT",246,3659,3657,899878,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EX06.PRD.OWD","GET",246,1731,1729,425590,0.151559,0.001338,0.057682,14.189772,APLEX01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP01.PRD.RSP","PUT",33,1503,1503,49599,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP01.PRD.REQ","GET",33,1195,1195,39435,0.257971,0.009052,0.105294,3.474702,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.PRD.REQ","PUT",134,3818,3818,511612,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.EG701.ESB.REQ","GET",134,52,52,6968,0.013681,0.000164,0.000819,0.109746,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.PRD.REQ","PUT",739,3818,3818,2821502,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.EG201.ESB.REQ","GET",739,52,52,38428,0.051064,0.000101,0.000374,0.276386,APLEX01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.EX06.PRD.OWD","PUT",270,1731,1729,467160,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.RSP","PUT",54,1709,1707,92244,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.REQ","GET",54,1401,1401,75654,0.235968,0.014507,0.116049,6.266646,APLIR01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.EXBK0001.ESB.OWD","GET",10,326143,326143,3261430,10.396950,4.884947,7.883916,78.839160,APLEX01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.EXBK0001.ESB.OWD","GET",10,326143,326143,3261430,10.372594,5.128609,7.790753,77.907530,APLEX01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.EXBK0001.ESB.OWD","GET",10,326143,326143,3261430,10.368345,4.944902,7.821941,78.219410,APLEX01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.EX06.PRD.OWD","PUT",290,1731,1729,501760,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.RSP","PUT",58,1709,1707,99076,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.REQ","GET",58,1401,1401,81258,0.220275,0.011888,0.109099,6.327742,APLIR01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4048,4048,242880,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP01.PRD.RSP","PUT",27,1503,1503,40581,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP01.PRD.REQ","GET",27,1195,1195,32265,0.220901,0.013459,0.101137,2.730699,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP.ESB.RSP","PUT",121,4300,4298,520060,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP02.PRD.RSP","GET",121,1505,1503,181865,0.025835,0.000343,0.001110,0.134310,APLIR01
2019115,17:47:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4254,4254,255240,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP.ESB.RSP","PUT",124,4300,4298,532957,,,,,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP02.PRD.RSP","GET",124,1505,1503,186377,0.006990,0.000343,0.000859,0.106516,APLIR01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.PRD.REQ","PUT",137,3818,3818,523066,,,,,APLEX01
2019115,17:47:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.EG701.ESB.REQ","GET",137,52,52,7124,0.030859,0.000140,0.001037,0.142069,APLEX01
